,Date,Diagnostic,Forest Type,Latitude,Longitude,Name,Notes,Origin,State,Submitter,Tag#
14034,2016-04-01,PCR,,37.820365,-122.05789,SB16-76,,Umbellularia californica,Negative,Garbelotto Lab,
14035,2016-04-01,PCR,,37.817216,-122.009293,SB16-77,,Umbellularia californica,Negative,Garbelotto Lab,
14036,2016-04-01,PCR,,37.816219,-122.016528,SB16-78,,Umbellularia californica,Negative,Garbelotto Lab,
14037,2016-04-01,PCR,,37.816767,-122.017159,SB16-79,,Umbellularia californica,Negative,Garbelotto Lab,
14038,2016-04-01,PCR,,37.816763,-122.017709,SB16-80,,Umbellularia californica,Negative,Garbelotto Lab,4962
14039,2016-04-01,PCR,,37.816174,-122.020259,SB16-81,,Umbellularia californica,Negative,Garbelotto Lab,
14040,2016-04-01,PCR,,37.813356,-122.018303,SB16-82,,Umbellularia californica,Negative,Garbelotto Lab,
14041,2016-04-01,PCR,,37.810765,-122.017149,SB16-84,,Umbellularia californica,Negative,Garbelotto Lab,
14042,2016-04-01,PCR,,37.824526,-122.200696,SB16-98,,Umbellularia californica,Negative,Garbelotto Lab,3855
14043,2016-04-01,PCR,,37.823229,-122.197152,SB16-99,,Umbellularia californica,Negative,Garbelotto Lab,3854
14044,2016-04-01,PCR,,37.825251,-122.201778,SB16-100,,Umbellularia californica,Negative,Garbelotto Lab,3858
14045,2016-04-01,PCR,,37.824723,-122.200044,SB16-101,,Umbellularia californica,Negative,Garbelotto Lab,3857
14046,2016-04-01,PCR,,37.822749,-122.195089,SB16-102,,Umbellularia californica,Negative,Garbelotto Lab,3849
14047,2016-04-01,PCR,,37.816868,-122.194884,SB16-103,,Umbellularia californica,Negative,Garbelotto Lab,3851
14048,2016-04-01,PCR,,37.819114,-122.196641,SB16-104,,Umbellularia californica,Negative,Garbelotto Lab,
14049,2016-04-01,PCR,,37.818645,-122.19284,SB16-105,,Umbellularia californica,Negative,Garbelotto Lab,3850
14050,2016-04-01,PCR,,37.818244,-122.19221,SB16-106,,Umbellularia californica,Negative,Garbelotto Lab,3856
14051,2016-04-01,PCR,,37.818261,-122.19293,SB16-107,,Umbellularia californica,Negative,Garbelotto Lab,3848
14052,2016-04-01,PCR,,37.817723,-122.194585,SB16-108,,Umbellularia californica,Negative,Garbelotto Lab,3852
14053,2016-04-01,PCR,,37.817723,-122.194585,SB16-109,,Umbellularia californica,Negative,Garbelotto Lab,3847
14054,2016-04-01,PCR,,37.967905,-122.264643,SB16-110,,Umbellularia californica,Negative,Garbelotto Lab,
14055,2016-04-01,PCR,,37.967265,-122.267302,SB16-111,,Umbellularia californica,Negative,Garbelotto Lab,
14056,2016-04-01,PCR,,37.970036,-122.266211,SB16-113,,Umbellularia californica,Negative,Garbelotto Lab,
14057,2016-04-01,PCR,,37.925,-122.2904,SB16-124,,Umbellularia californica,Negative,Garbelotto Lab,467
14058,2016-04-01,PCR,,37.9254,-122.2906,SB16-125,,Umbellularia californica,Negative,Garbelotto Lab,463
14059,2016-04-01,PCR,,37.925,-122.2883,SB16-127,,Umbellularia californica,Negative,Garbelotto Lab,Blue Tag
14060,2016-04-01,PCR,,37.9253,-122.2899,SB16-129,,Umbellularia californica,Negative,Garbelotto Lab,Blue Tag
14061,2016-04-01,PCR,,37.8955,-122.2731,SB16-131,,Umbellularia californica,Negative,Garbelotto Lab,
14062,2016-04-01,PCR,,37.8857,-122.2431,SB16-132,,Umbellularia californica,Negative,Garbelotto Lab,
14063,2016-04-01,PCR,,37.8943,-122.2728,SB16-133,,Umbellularia californica,Negative,Garbelotto Lab,
14064,2016-04-01,PCR,,37.876733,-121.980003,SB16-135,,Umbellularia californica,Negative,Garbelotto Lab,
14065,2016-04-01,PCR,,37.875768,-121.978745,SB16-136,,Umbellularia californica,Negative,Garbelotto Lab,
14066,2016-04-01,PCR,,37.872482,-121.971906,SB16-137,,Umbellularia californica,Negative,Garbelotto Lab,4050
14067,2016-04-01,PCR,,37.887,-122.2561,SB16-138,,Umbellularia californica,Negative,Garbelotto Lab,
14068,2016-04-01,PCR,,37.8875,-122.2557,SB16-139,,Umbellularia californica,Negative,Garbelotto Lab,
14069,2016-04-01,PCR,,37.8902,-122.2564,SB16-140,,Umbellularia californica,Negative,Garbelotto Lab,
14070,2016-04-01,PCR,,37.8893,-122.2539,SB16-141,,Umbellularia californica,Negative,Garbelotto Lab,
14071,2016-04-01,PCR,,37.8864,-122.2572,SB16-142,,Umbellularia californica,Negative,Garbelotto Lab,
14072,2016-04-01,PCR,,37.887,-122.256,SB16-144,,Umbellularia californica,Negative,Garbelotto Lab,
14073,2016-04-01,PCR,,37.928198,-122.307802,SB16-146,,Umbellularia californica,Negative,Garbelotto Lab,
14074,2016-04-01,PCR,,37.823178,-122.189652,SB16-150,,Umbellularia californica,Negative,Garbelotto Lab,543
14075,2016-04-01,PCR,,37.823582,-122.188324,SB16-151,,Umbellularia californica,Negative,Garbelotto Lab,
14076,2016-04-01,PCR,,37.82335,-122.187869,SB16-152,,Umbellularia californica,Negative,Garbelotto Lab,
14077,2016-04-01,PCR,,37.822335,-122.187382,SB16-153,,Umbellularia californica,Negative,Garbelotto Lab,
14078,2016-04-01,PCR,,37.821375,-122.189053,SB16-154,,Umbellularia californica,Negative,Garbelotto Lab,
14079,2016-04-01,PCR,,37.821585,-122.188403,SB16-155,,Umbellularia californica,Negative,Garbelotto Lab,
14080,2016-04-01,PCR,,37.844,-122.2272,SB16-156,,Umbellularia californica,Negative,Garbelotto Lab,
14081,2016-04-01,PCR,,37.8479,-122.2272,SB16-157,,Umbellularia californica,Negative,Garbelotto Lab,
14082,2016-04-01,PCR,,37.8457,-122.2295,SB16-158,,Umbellularia californica,Negative,Garbelotto Lab,
14083,2016-04-01,PCR,,37.8474,-122.23,SB16-159,,Umbellularia californica,Negative,Garbelotto Lab,
14084,2016-04-01,PCR,,37.8472,-122.233,SB16-160,,Umbellularia californica,Negative,Garbelotto Lab,
14085,2016-04-01,PCR,,37.883807,-122.2413,SB16-161,,Umbellularia californica,Negative,Garbelotto Lab,
14086,2016-04-01,PCR,,37.88301,-122.244362,SB16-162,,Umbellularia californica,Negative,Garbelotto Lab,
14087,2016-04-01,PCR,,37.885909,-122.237447,SB16-163,,Umbellularia californica,Negative,Garbelotto Lab,
14088,2016-04-01,PCR,,37.885675,-122.238983,SB16-165,,Umbellularia californica,Negative,Garbelotto Lab,
14089,2016-04-01,PCR,,37.801317,-122.15675,SB16-166,,Umbellularia californica,Negative,Garbelotto Lab,
14090,2016-04-01,PCR,,37.8944667,-122.2432167,SB16-168,,Umbellularia californica,Negative,Garbelotto Lab,
14091,2016-04-01,PCR,,37.8943167,-122.2439167,SB16-169,,Umbellularia californica,Negative,Garbelotto Lab,
14092,2016-04-01,PCR,,37.7967333,-122.14985,SB16-172,,Umbellularia californica,Negative,Garbelotto Lab,
14093,2016-04-01,PCR,,37.8030667,-122.15865,SB16-173,,Umbellularia californica,Negative,Garbelotto Lab,
14094,2016-04-01,PCR,,37.8936167,-122.2443333,SB16-174,,Umbellularia californica,Negative,Garbelotto Lab,
14095,2016-04-01,PCR,,37.8926833,-122.2427833,SB16-175,,Umbellularia californica,Negative,Garbelotto Lab,
14096,2016-04-01,PCR,,37.7980833,-122.1524167,SB16-176,,Umbellularia californica,Negative,Garbelotto Lab,
14097,2016-04-01,PCR,,37.7999667,-122.1548,SB16-177,,Umbellularia californica,Negative,Garbelotto Lab,
14098,2016-04-01,PCR,,37.7967333,-122.1499333,SB16-178,,Umbellularia californica,Negative,Garbelotto Lab,
14099,2016-04-01,PCR,,37.8923167,-122.2443,SB16-179,,Umbellularia californica,Negative,Garbelotto Lab,
14100,2016-04-01,PCR,,37.8939667,-122.2451,SB16-180,,Umbellularia californica,Negative,Garbelotto Lab,
14101,2016-04-01,PCR,,37.7958167,-122.1489,SB16-181,,Umbellularia californica,Negative,Garbelotto Lab,
14102,2016-04-01,PCR,,37.8941667,-122.2448333,SB16-182,,Umbellularia californica,Negative,Garbelotto Lab,
14103,2016-04-01,PCR,,37.8939833,-122.2453833,SB16-183,,Umbellularia californica,Negative,Garbelotto Lab,
14104,2016-04-01,PCR,,37.825134,-122.205344,SB16-186,,Umbellularia californica,Negative,Garbelotto Lab,
14105,2016-04-01,PCR,,37.822987,-122.23183,SB16-188,,Umbellularia californica,Negative,Garbelotto Lab,
14106,2016-04-01,PCR,,37.822782,-122.231945,SB16-189,,Umbellularia californica,Negative,Garbelotto Lab,
14107,2016-04-01,PCR,,37.823012,-122.231952,SB16-190,,Umbellularia californica,Negative,Garbelotto Lab,
14108,2016-04-01,PCR,,37.821298,-122.233544,SB16-193,,Umbellularia californica,Negative,Garbelotto Lab,
14109,2016-04-01,PCR,,37.89339,-122.27217,SB16-194,,Umbellularia californica,Negative,Garbelotto Lab,
14110,2016-04-01,PCR,,37.88429,-122.26783,SB16-197,,Umbellularia californica,Negative,Garbelotto Lab,
14111,2016-04-01,PCR,,37.92627,-122.29599,SB16-199,,Umbellularia californica,Negative,Garbelotto Lab,
14112,2016-04-01,PCR,,37.93135,-122.29555,SB16-201,,Umbellularia californica,Negative,Garbelotto Lab,
14113,2016-04-01,PCR,,37.8913,-122.2507,SB16-204,,Umbellularia californica,Negative,Garbelotto Lab,
14114,2016-04-01,PCR,,37.8841,-122.2435,SB16-205,,Umbellularia californica,Negative,Garbelotto Lab,
14115,2016-04-01,PCR,,37.8847,-122.2422,SB16-206,,Umbellularia californica,Negative,Garbelotto Lab,
14116,2016-04-01,PCR,,37.8848,-122.2424,SB16-207,,Umbellularia californica,Negative,Garbelotto Lab,
14117,2016-04-01,PCR,,37.6624,-122.0476,SB16-213,,Umbellularia californica,Negative,Garbelotto Lab,
14118,2016-04-01,PCR,,37.6614,-122.0528,SB16-215,,Umbellularia californica,Negative,Garbelotto Lab,
14119,2016-04-01,PCR,,37.6655,-122.0595,SB16-217,,Umbellularia californica,Negative,Garbelotto Lab,
14120,2016-04-01,PCR,,37.6627,-122.0492,SB16-219,,Umbellularia californica,Negative,Garbelotto Lab,
14121,2016-04-01,PCR,,37.6655,-122.0633,SB16-220,,Umbellularia californica,Negative,Garbelotto Lab,
14122,2016-04-01,PCR,,37.6638,-122.0556,SB16-221,,Umbellularia californica,Negative,Garbelotto Lab,
14123,2016-04-01,PCR,,37.6643,-122.0628,SB16-222,,Umbellularia californica,Negative,Garbelotto Lab,
14124,2016-04-01,PCR,,37.6609,-122.0454,SB16-223,,Umbellularia californica,Negative,Garbelotto Lab,
14125,2016-04-01,PCR,,37.659,-122.035,SB16-225,,Umbellularia californica,Negative,Garbelotto Lab,
14126,2016-04-01,PCR,,37.817743,-122.197323,SB16-227,,Umbellularia californica,Negative,Garbelotto Lab,
14127,2016-04-01,PCR,,37.817334,-122.196081,SB16-228,,Umbellularia californica,Negative,Garbelotto Lab,
14128,2016-04-01,PCR,,37.816753,-122.195266,SB16-229,,Umbellularia californica,Negative,Garbelotto Lab,
14129,2016-04-01,PCR,,37.815455,-122.193173,SB16-230,,Umbellularia californica,Negative,Garbelotto Lab,
14130,2016-04-01,PCR,,37.8673,-122.1701,SB16-232,,Umbellularia californica,Negative,Garbelotto Lab,
14131,2016-04-01,PCR,,37.8806,-122.1472,SB16-238,,Umbellularia californica,Negative,Garbelotto Lab,
14132,2016-04-01,PCR,,37.8832,-122.1486,SB16-239,,Umbellularia californica,Negative,Garbelotto Lab,
14133,2016-04-01,PCR,,37.8803,-122.1377,SB16-240,,Umbellularia californica,Negative,Garbelotto Lab,
14134,2016-04-01,PCR,,37.882,-122.1475,SB16-241,,Umbellularia californica,Negative,Garbelotto Lab,
14135,2016-04-01,PCR,,37.8809,-122.1343,SB16-242,,Umbellularia californica,Negative,Garbelotto Lab,
14136,2016-04-01,PCR,,37.904583,-122.171393,SB16-245,,Rhododendron sp,Negative,Garbelotto Lab,
14137,2016-04-01,PCR,,37.884743,-121.827119,SB16-248,,Umbellularia californica,Negative,Garbelotto Lab,
14138,2016-04-01,PCR,,37.885943,-121.825197,SB16-249,,Umbellularia californica,Negative,Garbelotto Lab,
14139,2016-04-01,PCR,,37.892871,-121.85338,SB16-251,,Umbellularia californica,Negative,Garbelotto Lab,
14140,2016-04-01,PCR,,37.893079,-121.85411,SB16-252,,Umbellularia californica,Negative,Garbelotto Lab,1663
14141,2016-04-01,PCR,,37.89294,-121.853315,SB16-253,,Umbellularia californica,Negative,Garbelotto Lab,
14142,2016-04-01,PCR,,37.892323,-121.854968,SB16-254,,Umbellularia californica,Negative,Garbelotto Lab,
14143,2016-04-01,PCR,,37.8948,-122.1859,SB16-255,,,Negative,Garbelotto Lab,2988
14144,2016-04-01,PCR,,37.8961,-122.1837,SB16-256,,Umbellularia californica,Negative,Garbelotto Lab,
14145,2016-04-01,PCR,,36.45330324,-121.8293576,SB16-262,,Umbellularia californica,Negative,Garbelotto Lab,178
14146,2016-04-01,PCR,,36.45963667,-121.8390995,SB16-263,,Umbellularia californica,Negative,Garbelotto Lab,159
14147,2016-04-01,PCR,,36.45337258,-121.8306432,SB16-264,,Umbellularia californica,Negative,Garbelotto Lab,179
14148,2016-04-01,PCR,,36.464,-121.847,SB16-267,,Notholithocarpus densiflorus,Negative,Garbelotto Lab,
14149,1900-01-01,PCR,,36.45330324,-121.8293576,SB16-269,,,Negative,Garbelotto Lab,
14150,2016-04-01,PCR,,36.45179201,-121.818855,SB16-270,,,Negative,Garbelotto Lab,
14151,2016-04-01,PCR,,36.4252,-121.7599952,SB16-272,,,Negative,Garbelotto Lab,
14152,2016-04-01,PCR,,36.45337258,-121.8306432,SB16-273,,,Negative,Garbelotto Lab,
14153,2016-04-01,PCR,,36.486306,-121.856611,SB16-274,,Umbellularia californica,Negative,Garbelotto Lab,
14154,2016-04-01,PCR,,36.46472,-121.78725,SB16-276,,Umbellularia californica,Negative,Garbelotto Lab,
14155,2016-04-01,PCR,,36.477472,-121.844778,SB16-277,,Umbellularia californica,Negative,Garbelotto Lab,
14156,2016-04-01,PCR,,36.4797,-121.8514935,SB16-278,,Umbellularia californica,Negative,Garbelotto Lab,
14157,2016-04-01,PCR,,36.479389,-121.848667,SB16-279,,Umbellularia californica,Negative,Garbelotto Lab,
14158,2016-04-01,PCR,,36.4818,-121.8526689,SB16-280,,Umbellularia californica,Negative,Garbelotto Lab,
14159,2016-04-01,PCR,,36.4837,-121.8548316,SB16-281,,Umbellularia californica,Negative,Garbelotto Lab,
14160,2016-04-01,PCR,,36.4776,-121.8498456,SB16-282,,Umbellularia californica,Negative,Garbelotto Lab,
14161,2016-04-01,PCR,,36.4867,-121.8609574,SB16-283,,Umbellularia californica,Negative,Garbelotto Lab,
14162,2016-04-01,PCR,,36.484278,-121.852361,SB16-284,,Umbellularia californica,Negative,Garbelotto Lab,
14163,2016-04-01,PCR,,36.4291,-121.7899863,SB16-286,,Umbellularia californica,Negative,Garbelotto Lab,
14164,2016-04-01,PCR,,36.4283,-121.7570628,SB16-289,,Umbellularia californica,Negative,Garbelotto Lab,080 SOD
14165,2016-04-01,PCR,,36.4312,-121.7617303,SB16-290,,Umbellularia californica,Negative,Garbelotto Lab,
14166,2016-04-01,PCR,,36.4322,-121.7632891,SB16-291,,Umbellularia californica,Negative,Garbelotto Lab,
14167,2016-04-01,PCR,,36.4339,-121.767962,SB16-292,,Umbellularia californica,Negative,Garbelotto Lab,
14168,2016-04-01,PCR,,36.4309,-121.7784627,SB16-293,,Umbellularia californica,Negative,Garbelotto Lab,
14169,2016-04-01,PCR,,36.4316,-121.7771898,SB16-294,,Umbellularia californica,Negative,Garbelotto Lab,
14170,2016-04-01,PCR,,36.4328,-121.7766379,SB16-295,,Umbellularia californica,Negative,Garbelotto Lab,
14171,2016-04-01,PCR,,36.4338,-121.7764636,SB16-296,,,Negative,Garbelotto Lab,
14172,2016-04-01,PCR,,36.4343,-121.7762213,SB16-297,,Umbellularia californica,Negative,Garbelotto Lab,
14173,2016-04-01,PCR,,36.4354,-121.7761874,SB16-298,,,Negative,Garbelotto Lab,
14174,2016-04-01,PCR,,36.4364,-121.7766946,SB16-299,,Umbellularia californica,Negative,Garbelotto Lab,
14175,2016-04-01,PCR,,36.4368,-121.7759643,SB16-300,,Umbellularia californica,Negative,Garbelotto Lab,
14176,2016-04-01,PCR,,36.42497,-121.744896,SB16-302,,Umbellularia californica,Negative,Garbelotto Lab,
14177,2016-04-01,PCR,,36.4648,-121.7838501,SB16-303,,Umbellularia californica,Negative,Garbelotto Lab,
14178,2016-04-01,PCR,,36.4545,-121.7791355,SB16-304,,Umbellularia californica,Negative,Garbelotto Lab,
14179,2016-04-01,PCR,,36.42864,-121.75724,SB16-305,,Umbellularia californica,Negative,Garbelotto Lab,
14180,2016-04-01,PCR,,36.4596,-121.7961383,SB16-306,,Umbellularia californica,Negative,Garbelotto Lab,
14181,2016-04-01,PCR,,36.4597,-121.7954714,SB16-307,,Umbellularia californica,Negative,Garbelotto Lab,
14182,2016-04-01,PCR,,36.51283,-121.81197,SB16-308,,Umbellularia californica,Negative,Garbelotto Lab,
14183,2016-04-01,PCR,,36.4595,-121.7928349,SB16-309,,,Negative,Garbelotto Lab,
14184,2016-04-01,PCR,,36.46461674,-121.8400511,SB16-310,,Umbellularia californica,Negative,Garbelotto Lab,
14185,2016-04-01,PCR,,36.4647023,-121.8401136,SB16-311,,Umbellularia californica,Negative,Garbelotto Lab,
14186,2016-04-01,PCR,,36.4377,-121.7808793,SB16-312,,Umbellularia californica,Negative,Garbelotto Lab,
14187,2016-04-01,PCR,,36.4379,-121.7803156,SB16-313,,Umbellularia californica,Negative,Garbelotto Lab,688
14188,2016-04-01,PCR,,36.4259987,-121.8014081,SB16-314,,Notholithocarpus densiflorus,Negative,Garbelotto Lab,
14189,2016-04-01,PCR,,36.42972597,-121.8012736,SB16-315,,Umbellularia californica,Negative,Garbelotto Lab,
14190,2016-04-01,PCR,,36.42794132,-121.8000257,SB16-316,,Umbellularia californica,Negative,Garbelotto Lab,
14191,2016-04-01,PCR,,36.4272,-121.800708,SB16-317,,Umbellularia californica,Negative,Garbelotto Lab,
14192,2016-04-01,PCR,,36.45900799,-121.8406463,SB16-318,,Umbellularia californica,Negative,Garbelotto Lab,
14193,2016-04-01,PCR,,36.463,-121.8390881,SB16-319,,Umbellularia californica,Negative,Garbelotto Lab,
14194,2016-04-01,PCR,,36.46770284,-121.8407916,SB16-320,,Umbellularia californica,Negative,Garbelotto Lab,
14195,2016-04-01,PCR,,36.46541131,-121.8402025,SB16-321,,Umbellularia californica,Negative,Garbelotto Lab,
14196,2016-04-01,PCR,,36.45678745,-121.8392987,SB16-322,,Umbellularia californica,Negative,Garbelotto Lab,
14197,2016-04-01,PCR,,36.46614002,-121.8405787,SB16-323,,Umbellularia californica,Negative,Garbelotto Lab,
14198,2016-04-01,PCR,,36.4577,-121.8402009,SB16-324,,Umbellularia californica,Negative,Garbelotto Lab,
14199,2016-04-01,PCR,,36.46459056,-121.8399802,SB16-325,,Umbellularia californica,Negative,Garbelotto Lab,
14200,2016-04-01,PCR,,36.4597513,-121.839048,SB16-326,,Umbellularia californica,Negative,Garbelotto Lab,
14201,2016-04-01,PCR,,36.4582,-121.8390806,SB16-327,,Umbellularia californica,Negative,Garbelotto Lab,
14202,2016-04-01,PCR,,36.4758,-121.8074635,SB16-328,,Umbellularia californica,Negative,Garbelotto Lab,
14203,2016-04-01,PCR,,36.4926,-121.8116151,SB16-329,,Umbellularia californica,Negative,Garbelotto Lab,
14204,2016-04-01,PCR,,36.5006,-121.8509,SB16-330,,Umbellularia californica,Negative,Garbelotto Lab,
14205,2016-04-01,PCR,,36.4969,-121.8109448,SB16-332,,Umbellularia californica,Negative,Garbelotto Lab,
14206,2016-04-01,PCR,,36.4958,-121.8111894,SB16-333,,Umbellularia californica,Negative,Garbelotto Lab,
14207,2016-04-01,PCR,,36.47268187,-121.8457294,SB16-334,,Umbellularia californica,Negative,Garbelotto Lab,
14208,2016-04-01,PCR,,36.47196831,-121.85,SB16-335,,Umbellularia californica,Negative,Garbelotto Lab,
14209,2016-04-01,PCR,,36.4289,-121.7886803,SB16-336,,Umbellularia californica,Negative,Garbelotto Lab,
14210,2016-04-01,PCR,,36.487472,-121.857778,SB16-337,,Umbellularia californica,Negative,Garbelotto Lab,
14211,2016-04-01,PCR,,36.47334331,-121.8459854,SB16-339,,,Negative,Garbelotto Lab,
14212,2016-04-01,PCR,,36.47231375,-121.8447321,SB16-340,,Umbellularia californica,Negative,Garbelotto Lab,
14213,2016-04-01,PCR,,36.47145906,-121.8474083,SB16-341,,Umbellularia californica,Negative,Garbelotto Lab,
14214,2016-04-01,PCR,,36.47162098,-121.8466237,SB16-342,,Umbellularia californica,Negative,Garbelotto Lab,
14215,2016-04-01,PCR,,36.507701,-121.843769,SB16-343,,Umbellularia californica,Negative,Garbelotto Lab,
14216,2016-04-01,PCR,,36.4343,-121.7696742,SB16-344,,Umbellularia californica,Negative,Garbelotto Lab,
14217,2016-04-01,PCR,,36.505401,-121.844244,SB16-345,,Umbellularia californica,Negative,Garbelotto Lab,
14218,2016-04-01,PCR,,36.507198,-121.844188,SB16-346,,Umbellularia californica,Negative,Garbelotto Lab,
14219,2016-04-01,PCR,,36.475827,-121.740104,SB16-347,,Umbellularia californica,Negative,Garbelotto Lab,
14220,2016-04-01,PCR,,36.4477,-121.8219661,SB16-348,,,Negative,Garbelotto Lab,
14221,2016-04-01,PCR,,36.4502,-121.8150333,SB16-349,,,Negative,Garbelotto Lab,
14222,2016-04-01,PCR,,36.4484,-121.8186703,SB16-350,,,Negative,Garbelotto Lab,
14223,2016-04-01,PCR,,36.468,-121.852,SB16-351,,,Negative,Garbelotto Lab,
14224,2016-04-01,PCR,,36.4438,-121.8309448,SB16-352,,,Negative,Garbelotto Lab,
14225,2016-04-01,PCR,,36.4475,-121.8210208,SB16-354,,,Negative,Garbelotto Lab,
14226,2016-04-01,PCR,,36.4453,-121.8264276,SB16-355,,,Negative,Garbelotto Lab,
14227,2016-04-01,PCR,,36.470611,-121.840345,SB16-356,,,Negative,Garbelotto Lab,
14228,2016-04-01,PCR,,36.4662,-121.8226858,SB16-357,,Umbellularia californica,Negative,Garbelotto Lab,
14229,2016-04-01,PCR,,36.4694,-121.8382033,SB16-358,,Umbellularia californica,Negative,Garbelotto Lab,
14230,2016-04-01,PCR,,36.491722,-121.859222,SB16-359,,Umbellularia californica,Negative,Garbelotto Lab,
14231,2016-04-01,PCR,,36.4661,-121.824704,SB16-360,,,Negative,Garbelotto Lab,
14232,2016-04-01,PCR,,36.4679,-121.8378249,SB16-361,,Umbellularia californica,Negative,Garbelotto Lab,
14233,2016-04-01,PCR,,36.4671,-121.8362143,SB16-362,,Umbellularia californica,Negative,Garbelotto Lab,
14234,2016-04-01,PCR,,36.4657,-121.827553,SB16-365,,,Negative,Garbelotto Lab,
14235,2016-04-01,PCR,,36.4878,-121.8629763,SB16-369,,,Negative,Garbelotto Lab,
14236,2016-04-01,PCR,,36.474417,-121.842583,SB16-371,,,Negative,Garbelotto Lab,
14237,2016-04-01,PCR,,36.4867,-121.8609574,SB16-372,,,Negative,Garbelotto Lab,
14238,2016-04-01,PCR,,36.4863,-121.8646281,SB16-375,,,Negative,Garbelotto Lab,
14239,2016-04-01,PCR,,36.4861,-121.8666196,SB16-377,,,Negative,Garbelotto Lab,
14240,2016-04-01,PCR,,36.4861,-121.8676226,SB16-378,,,Negative,Garbelotto Lab,
14241,2016-04-01,PCR,,36.4855,-121.869813,SB16-379,,,Negative,Garbelotto Lab,
14242,2016-04-01,PCR,,37.8911917,-122.5334472,SB16-381,,Umbellularia californica,Negative,Garbelotto Lab,
14243,2016-04-01,PCR,,37.8939944,-122.5371889,SB16-383,,Umbellularia californica,Negative,Garbelotto Lab,
14244,2016-04-01,PCR,,37.8925139,-122.5333528,SB16-384,,Umbellularia californica,Negative,Garbelotto Lab,
14245,2016-04-01,PCR,,37.8921278,-122.5386361,SB16-386,,Umbellularia californica,Negative,Garbelotto Lab,
14246,2016-04-01,PCR,,37.8892194,-122.5275167,SB16-387,,Umbellularia californica,Negative,Garbelotto Lab,1088
14247,2016-04-01,PCR,,37.889109,-122.548527,SB16-389,,Umbellularia californica,Negative,Garbelotto Lab,
14248,2016-04-01,PCR,,37.889409,-122.547035,SB16-390,,Umbellularia californica,Negative,Garbelotto Lab,
14249,2016-04-01,PCR,,37.899109,-122.551979,SB16-392,,Umbellularia californica,Negative,Garbelotto Lab,
14250,2016-04-01,PCR,,38.06107,-122.54222,SB16-396,,Umbellularia californica,Negative,Garbelotto Lab,
14251,2016-04-01,PCR,,38.05994,-122.54159,SB16-397,,Umbellularia californica,Negative,Garbelotto Lab,
14252,2016-04-01,PCR,,38.0579,-122.54079,SB16-398,,Umbellularia californica,Negative,Garbelotto Lab,
14253,2016-04-01,PCR,,38.05615,-122.54198,SB16-399,,Umbellularia californica,Negative,Garbelotto Lab,
14254,2016-04-01,PCR,,38.05497,-122.55164,SB16-401,,Umbellularia californica,Negative,Garbelotto Lab,
14255,2016-04-01,PCR,,38.05707,-122.55365,SB16-402,,Umbellularia californica,Negative,Garbelotto Lab,
14256,2016-04-01,PCR,,38.06293,-122.5416,SB16-403,,Umbellularia californica,Negative,Garbelotto Lab,
14257,2016-04-01,PCR,,38.1011111,-122.5397222,SB16-404,,Umbellularia californica,Negative,Garbelotto Lab,
14258,2016-04-01,PCR,,38.0980556,-122.54,SB16-406,,Umbellularia californica,Negative,Garbelotto Lab,372
14259,2016-04-01,PCR,,38.0936111,-122.5363889,SB16-407,,Umbellularia californica,Negative,Garbelotto Lab,
14260,2016-04-01,PCR,,38.05555,-122.5547833,SB16-408,,Umbellularia californica,Negative,Garbelotto Lab,
14261,2016-04-01,PCR,,38.0612111,-122.5531139,SB16-409,,Umbellularia californica,Negative,Garbelotto Lab,
14262,2016-04-01,PCR,,38.0621861,-122.5520639,SB16-410,,Umbellularia californica,Negative,Garbelotto Lab,
14263,2016-04-01,PCR,,38.0633833,-122.5516167,SB16-411,,Umbellularia californica,Negative,Garbelotto Lab,
14264,2016-04-01,PCR,,38.0227,-122.53078,SB16-412,,,Negative,Garbelotto Lab,
14265,2016-04-01,PCR,,38.0227,-122.53078,SB16-413,,,Negative,Garbelotto Lab,
14266,2016-04-01,PCR,,38.068769,-122.590428,SB16-414,,Umbellularia californica,Negative,Garbelotto Lab,
14267,2016-04-01,PCR,,38.074163,-122.592197,SB16-415,,Umbellularia californica,Negative,Garbelotto Lab,
14268,2016-04-01,PCR,,38.070983,-122.592975,SB16-416,,Umbellularia californica,Negative,Garbelotto Lab,
14269,2016-04-01,PCR,,38.07203,-122.590535,SB16-417,,Umbellularia californica,Negative,Garbelotto Lab,
14270,2016-04-01,PCR,,38.073815,-122.58879,SB16-418,,Umbellularia californica,Negative,Garbelotto Lab,
14271,2016-04-01,PCR,,38.070595,-122.590685,SB16-419,,Umbellularia californica,Negative,Garbelotto Lab,
14272,2016-04-01,PCR,,38.076249,-122.588407,SB16-420,,Umbellularia californica,Negative,Garbelotto Lab,
14273,2016-04-01,PCR,,38.076058,-122.586213,SB16-421,,Umbellularia californica,Negative,Garbelotto Lab,
14274,2016-04-01,PCR,,38.072494,-122.592636,SB16-422,,Umbellularia californica,Negative,Garbelotto Lab,
14275,2016-04-01,PCR,,38.0461111,-122.5397222,SB16-423,,Umbellularia californica,Negative,Garbelotto Lab,
14276,2016-04-01,PCR,,38.0469444,-122.5419444,SB16-424,,Umbellularia californica,Negative,Garbelotto Lab,
14277,2016-04-01,PCR,,38.0463889,-122.5411111,SB16-425,,Umbellularia californica,Negative,Garbelotto Lab,
14278,2016-04-01,PCR,,38.0461111,-122.5408333,SB16-426,,Umbellularia californica,Negative,Garbelotto Lab,
